24/12/2018,"Reference: 10000000011220999981750"," -1188.01","PAYMENT RECEIVED THROUGH AUTOPAY","",
21/11/2018,"Reference: AT183250012000010037843"," 53.97","UBER *TRIP-KEIFO HELP.UBER.COM","",
22/11/2018,"Reference: AT183300012000010032158"," 1134.04","NARITA AIRPORT TERMINAL *","16,000 JPY",
24/10/2018,"Reference: 10000000011019999981410"," -309.56","PAYMENT RECEIVED THROUGH AUTOPAY","",
